chrom	start	end	sample	S*_score	expected_S*_score	local_recomb_rate	quantile	significant
21	33320000	33370000	NA06989	113777	73322.521121	4.3558163697	0.99	True
21	33330000	33380000	NA06989	132323	73199.278641	1.861857189	0.99	True
21	33340000	33390000	NA06989	118003	74363.300226	1.29316347402	0.99	True
21	33350000	33400000	NA06989	98962	71840.921155	1.22915365958	0.99	True
21	33360000	33410000	NA06989	66728	68785.89876	0.87239120878	0.99	False
21	33370000	33420000	NA06989	93785	66805.740502	1.25314927324	0.99	True
21	33380000	33430000	NA06989	153897	68900.474814	2.54589100522	0.99	True
21	33390000	33440000	NA06989	140179	68409.197634	3.22547422206	0.99	True
21	33400000	33450000	NA06989	175824	73290.464758	3.521624739	0.99	True
21	33410000	33460000	NA06989	184498	74489.757148	3.85115265448	0.99	True
21	33420000	33470000	NA06989	185722	75096.766082	3.57828187568	0.99	True
21	33430000	33480000	NA06989	103109	72387.676498	2.8053212523800006	0.99	True
21	33440000	33490000	NA06989	84505	72303.786918	2.6937224755	0.99	True
21	33450000	33500000	NA06989	73691	66066.205977	2.50799587574	0.99	True
21	33460000	33510000	NA06989	81431	65780.791581	2.44081773306	0.99	True
21	33470000	33520000	NA06989	105063	64918.228171	2.19358787902	0.99	True
21	33480000	33530000	NA06989	123605	63632.07636	4.28182540536	0.99	True
21	33490000	33540000	NA06989	113867	65964.610798	4.05864851552	0.99	True
21	33500000	33550000	NA06989	133544	68230.73439	3.90793300534	0.99	True
21	33510000	33560000	NA06989	105707	69828.598256	3.74921228662	0.99	True
21	33520000	33570000	NA06989	102195	74305.159854	3.58737770966	0.99	True
21	33530000	33580000	NA06989	78692	76026.026596	0.9558226521	0.99	True
21	33540000	33590000	NA06989	71589	75024.339909	0.40389998692	0.99	False
21	33550000	33600000	NA06989	50829	72146.630698	0.3393133304	0.99	False
21	33560000	33610000	NA06989	50829	68744.199478	0.19655190008	0.99	False
21	33580000	33630000	NA06989	43932	59145.257772	0.22568998268	0.99	False
21	33590000	33640000	NA06989	61708	56969.85943	0.19117094438000004	0.99	True
21	33600000	33650000	NA06989	28187	57316.520561	0.20514306829999998	0.99	False
21	33610000	33660000	NA06989	28187	57764.668301	0.2088469158	0.99	False
21	33620000	33670000	NA06989	65372	58494.556411	0.75086935804	0.99	True
21	33650000	33700000	NA06989	33680	60009.843354	1.5899781968	0.99	False
21	33660000	33710000	NA06989	47309	59721.641222	1.58032494926	0.99	False
21	33670000	33720000	NA06989	44317	58841.469213	1.0212525061	0.99	False
21	33680000	33730000	NA06989	60808	58360.689346	0.7789664161	0.99	True
21	33690000	33740000	NA06989	45431	58979.069845	0.76524883848	0.99	False
21	33700000	33750000	NA06989	31802	61233.34116	0.66619486926	0.99	False
21	33750000	33800000	NA06989	25807	63393.781117	1.8997747186	0.99	False
21	33760000	33810000	NA06989	63680	67626.495888	1.9416987982199998	0.99	False
21	33770000	33820000	NA06989	104981	69153.660399	1.95375929964	0.99	True
21	33780000	33830000	NA06989	143403	71391.59947	0.5808552489	0.99	True
21	33790000	33840000	NA06989	166308	72345.464275	0.36732208372	0.99	True
21	33800000	33850000	NA06989	186896	73302.337692	0.3063568263	0.99	True
21	33810000	33860000	NA06989	160318	70154.158154	0.35395056758	0.99	True
21	33820000	33870000	NA06989	137021	69130.26953	1.11959568028	0.99	True
21	33830000	33880000	NA06989	118165	67694.658733	1.296126455	0.99	True
21	33840000	33890000	NA06989	89852	66767.914099	1.31059209954	0.99	True
21	33850000	33900000	NA06989	65495	65249.243565	1.76263989288	0.99	True
21	33860000	33910000	NA06989	78259	65971.157225	1.93646055656	0.99	True
21	33870000	33920000	NA06989	61038	68140.989485	1.29049155642	0.99	False
21	33880000	33930000	NA06989	41487	74401.349716	1.24792970872	0.99	False
21	33890000	33940000	NA06989	23745	73776.425752	1.2178381902	0.99	False
21	33900000	33950000	NA06989	61271	75133.118454	0.80275717674	0.99	False
21	33910000	33960000	NA06989	31585	75506.952133	0.72551255752	0.99	False
21	33920000	33970000	NA06989	31585	73863.471094	0.76932887588	0.99	False
21	33930000	33980000	NA06989	52133	66768.326931	0.58964016192	0.99	False
21	33940000	33990000	NA06989	70303	65181.345434	0.80063866838	0.99	True
21	33950000	34000000	NA06989	67499	64872.177988	1.88742976504	0.99	True
21	33960000	34010000	NA06989	46859	63476.837074	1.68188293666	0.99	False
21	33970000	34020000	NA06989	67133	60797.387082	1.4975477958	0.99	True
21	33980000	34030000	NA06989	65185	58665.376666	1.47233050718	0.99	True
21	33990000	34040000	NA06989	38369	58495.589097	1.24273279172	0.99	False
21	34000000	34050000	NA06989	48038	56858.677711	0.09249217803999998	0.99	False
21	34020000	34070000	NA06989	17953	54278.804477	0.02080986836	0.99	False
21	34100000	34150000	NA06989	50089	50634.971442	0.16948688962000003	0.99	False
21	34190000	34240000	NA06989	36806	57059.659301	0.45351802364	0.99	False
21	34200000	34250000	NA06989	36806	59193.183112	0.48284386342	0.99	False
21	34210000	34260000	NA06989	51288	60132.660807	0.5136772795	0.99	False
21	34250000	34300000	NA06989	46171	66018.486443	0.5143589906	0.99	False
21	34260000	34310000	NA06989	41347	66189.101925	0.80826613092	0.99	False
21	34270000	34320000	NA06989	57116	64691.17442	1.24190291276	0.99	False
21	34280000	34330000	NA06989	67837	64046.576001	1.19493822826	0.99	True
21	34290000	34340000	NA06989	52831	60107.2351	1.31592214096	0.99	False
21	34300000	34350000	NA06989	36214	60211.251682	1.43499860228	0.99	False
21	34330000	34380000	NA06989	39770	70620.666999	4.66824452864	0.99	False
21	34340000	34390000	NA06989	58804	72056.827523	4.94368266254	0.99	False
21	34350000	34400000	NA06989	60203	71586.931174	4.80591279342	0.99	False
21	34360000	34410000	NA06989	85944	69500.280148	4.62051186746	0.99	True
21	34370000	34420000	NA06989	77596	66905.243043	4.36462959876	0.99	True
21	34380000	34430000	NA06989	71599	62028.104753	1.6067993096	0.99	True
21	34390000	34440000	NA06989	82012	61286.432225	1.44744698564	0.99	True
21	34400000	34450000	NA06989	65562	61456.132617	1.42081291784	0.99	True
21	34410000	34460000	NA06989	86556	62561.94993	0.87277506008	0.99	True
21	34420000	34470000	NA06989	71896	61716.423593	0.8992428044	0.99	True
21	34430000	34480000	NA06989	45606	64929.473817	0.70409353418	0.99	False
21	34440000	34490000	NA06989	55193	66499.790237	0.83021424752	0.99	False
21	34450000	34500000	NA06989	72575	65255.052284	1.14230447488	0.99	True
21	34460000	34510000	NA06989	72575	63304.047251	2.16749455232	0.99	True
21	34470000	34520000	NA06989	49327	66146.436216	5.4967461847	0.99	False
21	34480000	34530000	NA06989	70349	66812.174488	5.7085822431399995	0.99	True
21	34490000	34540000	NA06989	52001	64777.685382	5.89823374914	0.99	False
21	34500000	34550000	NA06989	58723	68124.416623	6.775298492020001	0.99	False
21	34510000	34560000	NA06989	76291	69965.537454	6.25840476554	0.99	True
21	34520000	34570000	NA06989	90945	69884.565547	3.1063456234	0.99	True
21	34530000	34580000	NA06989	241112	70162.627457	3.03664052756	0.99	True
21	34540000	34590000	NA06989	274434	73103.663619	3.725520161	0.99	True
21	34550000	34600000	NA06989	303978	73551.190755	2.44307218972	0.99	True
21	34560000	34610000	NA06989	280884	72442.767913	1.8486181801400001	0.99	True
21	34570000	34620000	NA06989	295668	72698.898382	1.63350043572	0.99	True
21	34580000	34630000	NA06989	164265	69034.777055	1.43873620882	0.99	True
21	34590000	34640000	NA06989	121618	65008.732743	1.26944439176	0.99	True
21	34600000	34650000	NA06989	104926	60053.215371	3.4418558853	0.99	True
21	34610000	34660000	NA06989	98365	62705.76972	4.19015938138	0.99	True
21	34620000	34670000	NA06989	72148	63560.608544	4.74502737498	0.99	True
21	34630000	34680000	NA06989	72314	68937.89025	4.882498395600001	0.99	True
21	34640000	34690000	NA06989	58767	73460.561555	3.8204809276400002	0.99	False
21	34650000	34700000	NA06989	60994	85038.24815	1.61941339222	0.99	False
21	34660000	34710000	NA06989	60115	85530.549536	0.87415631188	0.99	False
21	34670000	34720000	NA06989	53271	84799.370006	0.32506992848	0.99	False
21	34680000	34730000	NA06989	62500	81976.26062	0.18637025678	0.99	False
21	34690000	34740000	NA06989	77535	80635.611395	0.22481661588000001	0.99	False
21	34700000	34750000	NA06989	46949	68059.689865	0.71587767874	0.99	False
21	34710000	34760000	NA06989	61422	65235.122716	0.93785785802	0.99	False
21	34720000	34770000	NA06989	42193	65083.695585	1.14882413262	0.99	False
21	34730000	34780000	NA06989	14259	63407.418748	1.13432486148	0.99	False
21	34740000	34790000	NA06989	14259	59634.17866	1.06303141652	0.99	False
21	34750000	34800000	NA06989	14259	60512.498309	0.59177181758	0.99	False
21	34790000	34840000	NA06989	89774	62329.453607	0.047981764659999995	0.99	True
21	34800000	34850000	NA06989	98401	61855.250047	0.07519077528	0.99	True
21	34810000	34860000	NA06989	98401	61225.965174	0.17406680816000003	0.99	True
21	34820000	34870000	NA06989	90981	58479.323885	0.28715990918	0.99	True
21	34830000	34880000	NA06989	90981	55815.275831	0.3136044057	0.99	True
21	34840000	34890000	NA06989	43839	53896.031494	0.31394956113999994	0.99	False
21	34920000	34970000	NA06989	47725	35318.302202	0.03270904743999999	0.99	True
21	34930000	34980000	NA06989	32790	41766.939674	0.032994770539999996	0.99	False
21	34940000	34990000	NA06989	32790	45196.335981	0.033370428359999996	0.99	False
21	34950000	35000000	NA06989	61409	46999.256938	0.03444837674	0.99	True
21	34960000	35010000	NA06989	43433	41017.68871	0.03341855788	0.99	True
21	35020000	35070000	NA06989	55251	57727.633184	0.36848416914	0.99	False
21	35030000	35080000	NA06989	71004	58776.415433	0.31199578492	0.99	True
21	35040000	35090000	NA06989	71004	61284.299795	0.05774161517999999	0.99	True
21	35050000	35100000	NA06989	57441	60800.621557	0.06233937537999999	0.99	False
21	35060000	35110000	NA06989	34632	59131.061561	0.062286540079999994	0.99	False
21	35070000	35120000	NA06989	16213	58993.333065	0.06952818030000002	0.99	False
21	35080000	35130000	NA06989	56729	59650.565269	0.07498127305999999	0.99	False
21	35120000	35170000	NA06989	48531	63314.685882	0.31973393414	0.99	False
21	35130000	35180000	NA06989	50202	61116.202709	0.32233398164	0.99	False
21	35170000	35220000	NA06989	57137	58263.56909	1.21879476416	0.99	False
21	35180000	35230000	NA06989	55397	59236.86498	5.660520559259999	0.99	False
21	35190000	35240000	NA06989	96117	60676.767549	5.756381037020001	0.99	True
21	35200000	35250000	NA06989	123904	64182.241437	5.84092746066	0.99	True
21	35210000	35260000	NA06989	148767	64313.607732	6.00507252146	0.99	True
21	35220000	35270000	NA06989	151405	63741.541257	5.7029501295	0.99	True
21	35230000	35280000	NA06989	144656	64826.312522	1.29670781208	0.99	True
21	35240000	35290000	NA06989	175425	65883.908625	1.19124427204	0.99	True
21	35250000	35300000	NA06989	179088	63060.023453	1.1537463489	0.99	True
21	35260000	35310000	NA06989	191998	62420.378325	0.62585532722	0.99	True
21	35270000	35320000	NA06989	207203	63269.86176	0.4718818745	0.99	True
21	35280000	35330000	NA06989	208985	64131.496545	0.48340776618	0.99	True
21	35290000	35340000	NA06989	172610	63739.051738	0.51678819458	0.99	True
21	35300000	35350000	NA06989	175586	65702.373641	0.6269488374	0.99	True
21	35310000	35360000	NA06989	213564	72325.437025	1.11499642912	0.99	True
21	35320000	35370000	NA06989	221178	72529.24033	1.035357756	0.99	True
21	35330000	35380000	NA06989	223064	72613.607017	1.2254863783	0.99	True
21	35340000	35390000	NA06989	204458	75871.346042	1.24602179376	0.99	True
21	35350000	35400000	NA06989	190258	76213.560072	1.1693689855	0.99	True
21	35360000	35410000	NA06989	139153	74024.552106	1.23076226818	0.99	True
21	35370000	35420000	NA06989	88048	74696.540817	1.21124673254	0.99	True
21	35380000	35430000	NA06989	52323	73849.914764	2.65334219948	0.99	False
21	35390000	35440000	NA06989	23906	67625.910484	2.6619028567	0.99	False
21	35400000	35450000	NA06989	51432	63626.20768	2.7470721435	0.99	False
21	35410000	35460000	NA06989	20494	59709.808626	2.15076989384	0.99	False
21	35420000	35470000	NA06989	20494	58136.651307	2.037189551	0.99	False
21	35430000	35480000	NA06989	20494	56681.286107	0.3482005267	0.99	False
21	35440000	35490000	NA06989	53131	59456.604472	0.26412398908	0.99	False
21	35450000	35500000	NA06989	37756	61184.177354	0.08071995786000001	0.99	False
21	35480000	35530000	NA06989	52921	64633.055322	0.20535280382000004	0.99	False
21	35490000	35540000	NA06989	49736	64161.181135	0.46096147672	0.99	False
21	35500000	35550000	NA06989	49736	66991.492023	0.67695909542	0.99	False
21	35510000	35560000	NA06989	47526	64992.122145	0.82108009288	0.99	False
21	35520000	35570000	NA06989	75101	62883.325366	0.89521052874	0.99	True
21	35530000	35580000	NA06989	83327	62835.300321	1.2624889474	0.99	True
21	35540000	35590000	NA06989	42555	62547.135693	3.2819525848599995	0.99	False
21	35550000	35600000	NA06989	42555	59586.155666	4.912362449220001	0.99	False
21	35560000	35610000	NA06989	69603	60462.320232	4.9049769942	0.99	True
21	35570000	35620000	NA06989	60519	60023.689358	4.8690997212	0.99	True
21	35580000	35630000	NA06989	33460	60218.676206	4.42813231596	0.99	False
21	35590000	35640000	NA06989	33460	58220.299809	2.20764086218	0.99	False
21	35600000	35650000	NA06989	33460	60344.961748	0.4483411187	0.99	False
21	35640000	35690000	NA06989	15985	62542.61285	0.67858186614	0.99	False
21	35650000	35700000	NA06989	15985	61360.895431	0.70881234834	0.99	False
21	35660000	35710000	NA06989	43415	59785.162494	0.58194862204	0.99	False
21	35670000	35720000	NA06989	56773	59605.610336	1.12613185536	0.99	False
21	35680000	35730000	NA06989	79246	60683.881307	5.678869551679999	0.99	True
21	35690000	35740000	NA06989	74633	62969.210564	5.731498171139999	0.99	True
21	35700000	35750000	NA06989	74633	61432.992942	5.73340298252	0.99	True
21	35710000	35760000	NA06989	61275	62199.548247	5.723898429520001	0.99	False
21	35720000	35770000	NA06989	81798	64158.002834	6.041063263699999	0.99	True
21	35730000	35780000	NA06989	70951	68500.228326	1.8914543993	0.99	True
21	35740000	35790000	NA06989	50764	65514.816167	1.8920852550400002	0.99	False
21	35750000	35800000	NA06989	75643	66283.563053	1.9350936312000002	0.99	True
21	35760000	35810000	NA06989	75643	66099.881883	2.00203250658	0.99	True
21	35770000	35820000	NA06989	96811	64821.827057	1.30455452066	0.99	True
21	35780000	35830000	NA06989	81394	65038.746468	1.87651750328	0.99	True
21	35790000	35840000	NA06989	48693	68814.567965	1.81656175572	0.99	False
21	35800000	35850000	NA06989	19935	69661.235363	1.75171271878	0.99	False
21	35810000	35860000	NA06989	19935	69741.44264	1.8492198499999999	0.99	False
21	35870000	35920000	NA06989	50601	70595.181056	0.76310867808	0.99	False
21	35880000	35930000	NA06989	61647	77546.612497	0.74031940374	0.99	False
21	35890000	35940000	NA06989	50070	82295.016574	0.83338891838	0.99	False
21	35900000	35950000	NA06989	59191	82496.237389	0.9790987617	0.99	False
21	35910000	35960000	NA06989	100941	79899.077298	0.67679091478	0.99	True
21	35920000	35970000	NA06989	105398	76599.026076	0.82312116878	0.99	True
21	35930000	35980000	NA06989	133982	74348.352129	0.90441065636	0.99	True
21	35940000	35990000	NA06989	154286	69030.537125	0.66250491238	0.99	True
21	35950000	36000000	NA06989	166470	70077.093327	0.54113977394	0.99	True
21	35960000	36010000	NA06989	171808	70624.362082	0.8535000018	0.99	True
21	35970000	36020000	NA06989	150452	69411.991422	2.26467397628	0.99	True
21	35980000	36030000	NA06989	102043	73662.689288	2.2013761501	0.99	True
21	35990000	36040000	NA06989	67496	74064.754068	2.17434969924	0.99	False
21	36000000	36050000	NA06989	83205	73387.044759	1.98571086736	0.99	True
21	36010000	36060000	NA06989	56816	75827.316774	1.65311885912	0.99	False
21	36030000	36080000	NA06989	39101	69269.315456	0.23275956442000004	0.99	False
21	36040000	36090000	NA06989	66353	68285.813865	0.45108289896	0.99	False
21	36050000	36100000	NA06989	46811	66111.003662	0.89331699018	0.99	False
21	36060000	36110000	NA06989	55180	59946.819147	1.011353503	0.99	False
21	36070000	36120000	NA06989	55180	58521.741178	1.1768270116	0.99	False
21	36080000	36130000	NA06989	63206	62780.226178	2.92856124862	0.99	True
21	36090000	36140000	NA06989	44394	63408.496282	2.9828023294200006	0.99	False
21	36100000	36150000	NA06989	44394	63998.581334	2.55905578226	0.99	False
21	36110000	36160000	NA06989	22559	64342.846942	2.48193543902	0.99	False
21	36120000	36170000	NA06989	52697	61662.295188	2.26523521538	0.99	False
21	36130000	36180000	NA06989	42669	56896.853235	0.490933937	0.99	False
21	36140000	36190000	NA06989	35115	55761.968294	0.84310474456	0.99	False
21	36150000	36200000	NA06989	49564	56318.434949	1.14533863066	0.99	False
21	36160000	36210000	NA06989	67158	57140.768608	1.21625465698	0.99	True
21	36170000	36220000	NA06989	40861	58346.171213	1.3158151609	0.99	False
21	36180000	36230000	NA06989	67277	61507.963882	2.94497976582	0.99	True
21	36190000	36240000	NA06989	88357	61920.7031	4.2109066771600006	0.99	True
21	36200000	36250000	NA06989	73741	62017.163042	7.781243280400001	0.99	True
21	36210000	36260000	NA06989	50589	61415.365611	7.76791971526	0.99	False
21	36220000	36270000	NA06989	88997	62021.409355	7.724541456759998	0.99	True
21	36230000	36280000	NA06989	65055	61202.12773	8.74818504	0.99	True
21	36240000	36290000	NA06989	61639	60378.276935	7.73955828746	0.99	True
21	36250000	36300000	NA06989	65092	61151.970917	4.185012380300001	0.99	True
21	36260000	36310000	NA06989	83681	65050.330117	4.13572249036	0.99	True
21	36270000	36320000	NA06989	76393	65515.706398	4.0747997864	0.99	True
21	36280000	36330000	NA06989	76393	65739.455418	1.4282643088	0.99	True
21	36290000	36340000	NA06989	50357	68630.60691	2.9386372425999996	0.99	False
21	36300000	36350000	NA06989	25224	69926.686994	3.39058346262	0.99	False
21	36340000	36390000	NA06989	21608	70351.291753	4.76412737126	0.99	False
21	36350000	36400000	NA06989	21608	66980.457846	4.004387288080001	0.99	False
21	36360000	36410000	NA06989	45452	67014.34048	3.2811965238000003	0.99	False
21	36370000	36420000	NA06989	64495	59657.900076	5.69497514754	0.99	True
21	36380000	36430000	NA06989	57812	58491.694344	4.863349845879999	0.99	False
21	36390000	36440000	NA06989	60689	58868.711405	3.8293927544199997	0.99	True
21	36400000	36450000	NA06989	72739	59990.562448	3.89139251604	0.99	True
21	36410000	36460000	NA06989	72434	61038.11788	3.9016092480599998	0.99	True
21	36420000	36470000	NA06989	77657	63907.759998	1.45770145568	0.99	True
21	36430000	36480000	NA06989	68889	67099.532239	1.5268895064	0.99	True
21	36440000	36490000	NA06989	58071	66896.802899	1.6187910334	0.99	False
21	36450000	36500000	NA06989	39333	66945.197278	1.53042780806	0.99	False
21	36460000	36510000	NA06989	51838	69040.831691	1.42952700628	0.99	False
21	36470000	36520000	NA06989	34922	67818.250292	0.79288885578	0.99	False
21	36590000	36640000	NA06989	50207	62852.999695	0.71254480402	0.99	False
21	36600000	36650000	NA06989	60624	65099.098489	0.55150191376	0.99	False
21	36610000	36660000	NA06989	54567	67148.81648	0.35482011908	0.99	False
21	36620000	36670000	NA06989	54567	67292.545078	0.84703677316	0.99	False
21	36630000	36680000	NA06989	46274	70077.445288	0.85548072712	0.99	False
21	36640000	36690000	NA06989	57450	71727.2231	2.26218871712	0.99	False
21	36650000	36700000	NA06989	45906	70666.278767	2.3662265553	0.99	False
21	36670000	36720000	NA06989	45226	66790.731088	1.8305978177	0.99	False
21	36680000	36730000	NA06989	45226	64257.542264	1.79090082262	0.99	False
21	36690000	36740000	NA06989	37289	61602.762985	0.44684528598	0.99	False
21	36700000	36750000	NA06989	11137	59748.183882	0.4660166224	0.99	False
21	36710000	36760000	NA06989	60538	62547.835277	0.49950716826	0.99	False
21	36720000	36770000	NA06989	29737	60928.234865	0.47680305394	0.99	False
21	36730000	36780000	NA06989	43576	62343.789408	0.5312554713	0.99	False
21	36740000	36790000	NA06989	43576	62706.463732	0.51046802348	0.99	False
21	36750000	36800000	NA06989	60649	64764.515492	0.4111778578	0.99	False
21	36760000	36810000	NA06989	51415	63378.364122	0.39104440192	0.99	False
21	36770000	36820000	NA06989	54680	64510.196347	1.58836960952	0.99	False
21	36780000	36830000	NA06989	54518	63039.442604	3.20827991362	0.99	False
21	36790000	36840000	NA06989	79657	62097.994482	3.14668078534	0.99	True
21	36800000	36850000	NA06989	49751	59623.503417	3.40055895974	0.99	False
21	36810000	36860000	NA06989	84239	58920.924873	3.4287158926399997	0.99	True
21	36820000	36870000	NA06989	59627	56942.421173	2.26029645018	0.99	True
21	36830000	36880000	NA06989	69719	57266.805678	0.60464422056	0.99	True
21	36840000	36890000	NA06989	37977	57056.978501	2.2580263755	0.99	False
21	36850000	36900000	NA06989	74779	58140.647468	2.02019323056	0.99	True
21	36860000	36910000	NA06989	53279	56994.973082	2.03437809166	0.99	False
21	36870000	36920000	NA06989	83721	59311.33358	2.03720836798	0.99	True
21	36880000	36930000	NA06989	156544	61735.660166	2.0014811612	0.99	True
21	36890000	36940000	NA06989	190290	68643.760368	0.3505460496	0.99	True
21	36900000	36950000	NA06989	160498	71854.994976	0.40530901756	0.99	True
21	36910000	36960000	NA06989	149459	72464.847624	0.32059564676	0.99	True
21	36920000	36970000	NA06989	152266	71721.636984	0.3463807264	0.99	True
21	36930000	36980000	NA06989	75428	69989.208474	0.4305767799	0.99	True
21	36950000	37000000	NA06989	35020	58264.520747	0.2878341733	0.99	False
21	36960000	37010000	NA06989	73075	63821.799316	0.3339880056	0.99	True
21	36970000	37020000	NA06989	78294	65422.413794	0.339219118	0.99	True
21	36980000	37030000	NA06989	88404	67846.365275	0.27343473468	0.99	True
21	36990000	37040000	NA06989	118187	68696.002611	0.26486255770000006	0.99	True
21	37000000	37050000	NA06989	169869	70890.902599	0.24355894456	0.99	True
21	37010000	37060000	NA06989	165790	65814.167781	0.53714630104	0.99	True
21	37020000	37070000	NA06989	137474	67665.022702	0.53753371884	0.99	True
21	37030000	37080000	NA06989	138054	66059.886165	0.6145888697	0.99	True
21	37040000	37090000	NA06989	113379	65882.123028	0.62011788454	0.99	True
21	37050000	37100000	NA06989	43119	64296.968845	0.64367939748	0.99	False
21	37070000	37120000	NA06989	52041	66136.181503	0.2573662227	0.99	False
21	37100000	37150000	NA06989	49199	63190.162287	0.94150620454	0.99	False
21	37110000	37160000	NA06989	54572	58881.587844	0.93919694928	0.99	False
21	37130000	37180000	NA06989	39548	57149.156042	0.7636315889	0.99	False
21	37140000	37190000	NA06989	54256	55693.799042	0.5338319903	0.99	False
21	37150000	37200000	NA06989	59091	57850.043481	0.12938149064000004	0.99	True
21	37160000	37210000	NA06989	24916	58323.258737	0.14909388544	0.99	False
21	37170000	37220000	NA06989	24916	57434.067335	0.15618729784	0.99	False
21	37270000	37320000	NA06989	46069	62105.422648	2.40082329962	0.99	False
21	37280000	37330000	NA06989	46069	65637.932864	2.40314823824	0.99	False
21	37290000	37340000	NA06989	49148	71941.781521	2.3474320095	0.99	False
21	37300000	37350000	NA06989	62882	74338.656686	2.4244136856	0.99	False
21	37310000	37360000	NA06989	55197	76587.487583	0.56362876432	0.99	False
21	37320000	37370000	NA06989	38078	75838.448453	0.39930469518	0.99	False
21	37330000	37380000	NA06989	61999	74902.128229	0.45868041272	0.99	False
21	37340000	37390000	NA06989	54333	69755.091236	0.47753176346	0.99	False
21	37350000	37400000	NA06989	48222	65958.522871	0.2564710913	0.99	False
21	37360000	37410000	NA06989	60594	65133.377487	0.22361083528	0.99	False
21	37370000	37420000	NA06989	50514	62270.651929	0.15379805322	0.99	False
21	37380000	37430000	NA06989	30605	63392.328408	0.08343006315999997	0.99	False
21	37430000	37480000	NA06989	33818	69617.284689	1.04052376078	0.99	False
21	37440000	37490000	NA06989	44989	70151.750421	1.0546278952	0.99	False
21	37450000	37500000	NA06989	44989	71997.380634	1.05249002712	0.99	False
21	37460000	37510000	NA06989	53836	72153.999349	1.02404408724	0.99	False
21	37470000	37520000	NA06989	53836	70433.512752	0.90490545056	0.99	False
21	37480000	37530000	NA06989	51786	70665.677292	0.26977321682000005	0.99	False
21	37490000	37540000	NA06989	43523	71744.537338	0.28684811205999994	0.99	False
21	37500000	37550000	NA06989	63570	71942.198848	0.9773599402	0.99	False
21	37510000	37560000	NA06989	90225	74703.867525	1.06303241882	0.99	True
21	37520000	37570000	NA06989	134809	74686.704264	1.08032149298	0.99	True
21	37530000	37580000	NA06989	163992	73478.22897	1.1185235152	0.99	True
21	37540000	37590000	NA06989	176060	72397.305377	1.1785882964	0.99	True
21	37550000	37600000	NA06989	174905	71576.925112	1.40509112492	0.99	True
21	37560000	37610000	NA06989	147354	68231.56561	1.60305033078	0.99	True
21	37570000	37620000	NA06989	103276	66609.084325	1.58118763356	0.99	True
21	37580000	37630000	NA06989	63473	67690.466192	1.53775281746	0.99	False
21	37620000	37670000	NA06989	13693	70993.776517	0.76808409508	0.99	False
21	37630000	37680000	NA06989	27083	70671.875986	2.07092123654	0.99	False
21	37640000	37690000	NA06989	38369	68433.538677	2.35340617924	0.99	False
21	37650000	37700000	NA06989	38369	66926.076561	2.21145290098	0.99	False
21	37660000	37710000	NA06989	38369	66639.536853	2.1815298776	0.99	False
21	37670000	37720000	NA06989	60425	64936.67201	1.73462317146	0.99	False
21	37680000	37730000	NA06989	64234	61803.027097	0.41693601316	0.99	True
21	37690000	37740000	NA06989	51052	60644.552146	0.06407149214	0.99	False
21	37700000	37750000	NA06989	66199	58706.780878	0.06451405410000001	0.99	True
21	37710000	37760000	NA06989	75593	56949.045874	0.10577686594	0.99	True
21	37720000	37770000	NA06989	54983	61510.826629	0.1265444913	0.99	False
21	37730000	37780000	NA06989	56265	63185.917303	0.14013391524	0.99	False
21	37740000	37790000	NA06989	53787	64487.308371	0.19154269068000002	0.99	False
21	37750000	37800000	NA06989	61388	66177.853141	0.52377470966	0.99	False
21	37760000	37810000	NA06989	35533	70780.68294	0.83427561248	0.99	False
21	37770000	37820000	NA06989	35533	73571.467547	1.02245345708	0.99	False
21	37780000	37830000	NA06989	60264	80528.643375	1.27651227958	0.99	False
21	37810000	37860000	NA06989	58139	86128.439911	1.6522011501999998	0.99	False
21	37820000	37870000	NA06989	91043	80539.525503	3.5531216863999995	0.99	True
21	37830000	37880000	NA06989	64171	75962.530854	4.25655858182	0.99	False
21	37840000	37890000	NA06989	64171	77949.240239	3.83001854018	0.99	False
21	37850000	37900000	NA06989	54333	78255.051594	4.13235039226	0.99	False
21	37860000	37910000	NA06989	61809	75145.321923	3.85875688344	0.99	False
21	37870000	37920000	NA06989	45313	74113.258645	1.84265619534	0.99	False
21	37880000	37930000	NA06989	45313	77205.364074	1.00668648662	0.99	False
21	37890000	37940000	NA06989	79168	75219.824683	0.95230440538	0.99	True
21	37900000	37950000	NA06989	64716	72247.887637	0.40961736705999996	0.99	False
21	37930000	37980000	NA06989	54796	69651.398915	0.38091944268	0.99	False
21	37950000	38000000	NA06989	34821	71044.86353	1.42752241168	0.99	False
21	37960000	38010000	NA06989	40640	71883.398007	1.7176969378	0.99	False
21	37970000	38020000	NA06989	40640	76129.056523	1.81310815822	0.99	False
21	37980000	38030000	NA06989	46783	74409.54655	1.78469539374	0.99	False
21	37990000	38040000	NA06989	65668	72074.775657	3.7978061041999998	0.99	False
21	38000000	38050000	NA06989	91299	70670.068296	4.4391490723	0.99	True
21	38010000	38060000	NA06989	124201	67615.246539	4.25693532494	0.99	True
21	38020000	38070000	NA06989	142584	61553.67981	4.64155245282	0.99	True
21	38030000	38080000	NA06989	129577	64493.132537	8.68708828214	0.99	True
21	38040000	38090000	NA06989	115497	65269.085672	6.706601249979999	0.99	True
21	38050000	38100000	NA06989	110953	65487.457228	6.10682975658	0.99	True
21	38060000	38110000	NA06989	50820	65264.364854	6.74769578222	0.99	False
