chrom	start	end	sample	p-value	src_sample	hap_index	S*_start	S*_end	S*_SNP_num	hap_dSNV_num	hap_len	hap_mapped_len	hap_match_num	hap_tot_num	hap_dSNP_per_site_num	hap_S*_match(%)	hap_num_match_ref
21	10980000	11030000	NA07000	1.0	Nean	2	10990697	11010556	4	23	19859	19000	0.0	24	0.704348	0.0	1178
21	10990000	11040000	NA07000	1.0	Nean	2	10990697	11010556	4	23	19859	19000	0.0	24	0.704348	0.0	1178
21	11050000	11100000	NA07000	1.0	Nean	2	11080033	11091176	4	26	11143	11000	0.0	29	0.573077	0.0	760
21	14580000	14630000	NA07000	1.0	Nean	1	14608014	14621543	5	27	13529	13000	0.0	28	0.512963	0.0	1002
21	14640000	14690000	NA07000	0.969426	Nean	1	14641753	14656274	7	25	14521	14000	1.0	26	0.534	0.038462	1341
21	14750000	14800000	NA07000	1.0	Nean	2	14779629	14797415	3	26	17786	17000	0.0	29	0.405769	0.0	484
21	15360000	15410000	NA07000	0.972569	Nean	2	15378363	15402260	4	18	23897	23000	1.0	27	0.552778	0.037037	401
21	15370000	15420000	NA07000	0.972569	Nean	2	15378363	15402260	4	18	23897	23000	1.0	27	0.552778	0.037037	401
21	15480000	15530000	NA07000	0.118046	Nean	1	15480003	15495503	9	23	15500	15000	19.0	40	0.373913	0.475	737
21	15800000	15850000	NA07000	0.184059	Nean	2	15802997	15815970	2	12	12973	12000	6.0	19	0.5125	0.315789	42269
21	15840000	15890000	NA07000	0.401961	Nean	2	15863599	15889553	15	24	25954	25000	15.0	64	0.5	0.234375	102
21	16080000	16130000	NA07000	0.153671	Nean	2	16091094	16105772	3	14	14678	14000	6.0	19	0.464286	0.315789	13145
21	16180000	16230000	NA07000	0.55122	Nean	1	16206622	16220419	2	14	13797	13000	4.0	23	0.592857	0.173913	21837
21	16190000	16240000	NA07000	0.55122	Nean	1	16206622	16220419	2	14	13797	13000	4.0	23	0.592857	0.173913	21837
21	16250000	16300000	NA07000	0.381944	Nean	2	16250104	16276015	6	17	25911	25000	8.0	48	0.402941	0.166667	144
21	16310000	16360000	NA07000	0.264407	Nean	1	16310956	16327513	4	10	16557	16000	3.0	20	0.35	0.15	3540
21	16400000	16450000	NA07000	0.534091	Nean	1	16419029	16440740	4	15	21711	21000	4.0	30	0.47	0.133333	704
21	16460000	16510000	NA07000	0.333333	Nean	2	16460759	16478294	5	23	17535	17000	7.0	28	0.243478	0.25	165
21	16840000	16890000	NA07000	0.287213	Nean	2	16853463	16867607	3	14	14144	14000	5.0	22	0.385714	0.227273	3050
21	16850000	16900000	NA07000	0.287213	Nean	2	16853463	16867607	3	14	14144	14000	5.0	22	0.385714	0.227273	3050
21	17380000	17430000	NA07000	0.374397	Nean	1	17410052	17423133	4	12	13081	13000	5.0	16	0.720833	0.3125	4148
21	17390000	17440000	NA07000	0.56051	Nean	1	17410052	17432845	6	20	22793	22000	6.0	28	0.76	0.214286	157
21	17490000	17540000	NA07000	0.707767	Nean	1	17522844	17535201	6	22	12357	12000	5.0	29	0.618182	0.172414	2279
21	17500000	17550000	NA07000	0.310345	Nean	2	17523306	17548259	15	16	24953	24000	6.0	35	0.203125	0.171429	116
21	17530000	17580000	NA07000	0.663917	Nean	1	17531295	17544064	5	12	12769	12000	3.0	21	0.654167	0.142857	28368
21	17610000	17660000	NA07000	0.73854	Nean	1	17610852	17624130	4	17	13278	13000	6.0	33	0.867647	0.181818	589
21	17620000	17670000	NA07000	0.700306	Nean	2	17645698	17668532	16	23	22834	22000	6.0	39	0.441304	0.153846	327
21	17630000	17680000	NA07000	0.700306	Nean	2	17645698	17668532	16	23	22834	22000	6.0	39	0.441304	0.153846	327
21	17750000	17800000	NA07000	0.074556	Nean	2	17773351	17786964	2	22	13613	13000	14.0	25	0.636364	0.56	3997
21	17760000	17810000	NA07000	0.074556	Nean	2	17773351	17786964	2	22	13613	13000	14.0	25	0.636364	0.56	3997
21	17770000	17820000	NA07000	0.074556	Nean	2	17773351	17786964	2	22	13613	13000	14.0	25	0.636364	0.56	3997
21	18060000	18110000	NA07000	0.438121	Nean	1	18092550	18104699	3	24	12149	12000	11.0	29	0.652083	0.37931	1107
21	18170000	18220000	NA07000	0.031579	Nean	1	18174260	18192727	2	13	18467	18000	6.0	18	0.188462	0.333333	285
21	18200000	18250000	NA07000	0.571429	Nean	1	18230733	18244980	4	16	14247	14000	8.0	27	0.790625	0.296296	1554
21	18200000	18250000	NA07000	0.445011	Nean	2	18230733	18244980	4	17	14247	14000	8.0	28	0.752941	0.285714	1764
21	18410000	18460000	NA07000	0.223819	Nean	1	18429500	18446890	3	24	17390	17000	9.0	33	0.464583	0.272727	487
21	18420000	18470000	NA07000	0.223819	Nean	1	18429500	18446890	3	24	17390	17000	9.0	33	0.464583	0.272727	487
21	18470000	18520000	NA07000	0.629921	Nean	1	18478694	18497047	3	25	18353	18000	6.0	34	0.7	0.176471	254
21	18470000	18520000	NA07000	0.745223	Nean	2	18478694	18497047	3	26	18353	18000	6.0	35	0.676923	0.171429	157
21	18600000	18650000	NA07000	0.777049	Nean	1	18624723	18646237	2	15	21514	21000	3.0	29	0.743333	0.103448	305
21	18610000	18660000	NA07000	0.777049	Nean	1	18624723	18646237	2	15	21514	21000	3.0	29	0.743333	0.103448	305
21	18620000	18670000	NA07000	0.777049	Nean	1	18624723	18646237	2	15	21514	21000	3.0	29	0.743333	0.103448	305
21	18700000	18750000	NA07000	0.985401	Nean	2	18733480	18746934	2	36	13454	13000	9.0	50	0.718056	0.18	137
21	18710000	18760000	NA07000	0.985401	Nean	2	18733480	18746934	2	36	13454	13000	9.0	50	0.718056	0.18	137
21	18730000	18780000	NA07000	0.310945	Nean	1	18749179	18768996	4	10	19817	19000	4.0	24	0.475	0.166667	2412
21	18750000	18800000	NA07000	0.814077	Nean	2	18764496	18782304	3	20	17808	17000	4.0	43	0.525	0.093023	3211
21	18940000	18990000	NA07000	0.687861	Nean	2	18942223	18958380	9	28	16157	16000	9.5	44	0.696429	0.215909	173
21	18950000	19000000	NA07000	0.375	Nean	1	18973620	18998616	6	18	24996	24000	4.0	27	0.269444	0.148148	144
21	19110000	19160000	NA07000	0.299287	Nean	2	19131962	19151940	7	22	19978	19000	5.0	29	0.338636	0.172414	842
21	19190000	19240000	NA07000	0.253998	Nean	2	19222482	19236572	7	20	14090	14000	10.0	28	0.585	0.357143	1063
21	19290000	19340000	NA07000	0.244168	Nean	2	19290109	19309916	11	25	19807	19000	10.0	32	0.484	0.3125	643
21	19380000	19430000	NA07000	0.174561	Nean	1	19409566	19422940	4	13	13374	13000	6.0	21	0.342308	0.285714	6376
21	19380000	19430000	NA07000	0.751848	Nean	2	19413893	19428835	6	11	14942	14000	2.0	22	0.6	0.090909	21785
21	19450000	19500000	NA07000	0.764151	Nean	1	19462218	19487046	5	23	24828	24000	7.0	45	0.584783	0.155556	106
21	19520000	19570000	NA07000	0.884984	Nean	1	19538427	19556963	3	16	18536	18000	1.0	25	0.753125	0.04	939
21	19520000	19570000	NA07000	0.865333	Nean	2	19538427	19556963	3	17	18536	18000	2.0	25	0.747059	0.08	750
21	19530000	19580000	NA07000	0.884984	Nean	1	19538427	19556963	3	16	18536	18000	1.0	25	0.753125	0.04	939
21	19530000	19580000	NA07000	0.865333	Nean	2	19538427	19556963	3	17	18536	18000	2.0	25	0.747059	0.08	750
21	19800000	19850000	NA07000	0.356816	Nean	1	19809197	19824793	5	14	15596	15000	4.0	20	0.407143	0.2	6118
21	19970000	20020000	NA07000	0.393258	Nean	2	19999939	20017362	2	23	17423	17000	11.0	30	0.678261	0.366667	534
21	19980000	20030000	NA07000	0.393258	Nean	2	19999939	20017362	2	23	17423	17000	11.0	30	0.678261	0.366667	534
21	20000000	20050000	NA07000	0.822981	Nean	2	20017362	20035589	2	14	18227	18000	4.0	34	0.764286	0.117647	322
21	20010000	20060000	NA07000	0.822981	Nean	2	20017362	20035589	2	14	18227	18000	4.0	34	0.764286	0.117647	322
21	20070000	20120000	NA07000	0.575581	Nean	2	20106101	20117706	12	33	11605	11000	14.0	44	0.54697	0.318182	344
21	20090000	20140000	NA07000	0.575581	Nean	2	20106101	20117706	12	33	11605	11000	14.0	44	0.54697	0.318182	344
21	20100000	20150000	NA07000	0.461012	Nean	1	20106101	20117706	12	31	11605	11000	14.0	42	0.570968	0.333333	731
21	20100000	20150000	NA07000	0.575581	Nean	2	20106101	20117706	12	33	11605	11000	14.0	44	0.54697	0.318182	344
21	20260000	20310000	NA07000	0.519108	Nean	2	20263331	20283848	6	19	20517	20000	5.0	37	0.431579	0.135135	314
21	20310000	20360000	NA07000	0.186035	Nean	2	20342733	20354082	2	19	11349	11000	12.0	24	0.610526	0.5	5843
21	20330000	20380000	NA07000	0.065189	Nean	1	20359690	20376837	6	11	17147	17000	5.0	17	0.386364	0.294118	767
21	20420000	20470000	NA07000	0.626	Nean	1	20438383	20452499	2	12	14116	14000	2.0	17	0.508333	0.117647	4877
21	20440000	20490000	NA07000	0.389091	Nean	2	20447501	20467924	4	16	20423	20000	4.0	23	0.434375	0.173913	275
21	20450000	20500000	NA07000	0.292864	Nean	2	20453989	20467924	3	14	13935	13000	4.0	17	0.446429	0.235294	20122
21	20460000	20510000	NA07000	0.441926	Nean	1	20472631	20492202	4	27	19571	19000	9.0	34	0.512963	0.264706	353
21	20470000	20520000	NA07000	0.441926	Nean	1	20472631	20492202	4	27	19571	19000	9.0	34	0.512963	0.264706	353
21	20810000	20860000	NA07000	0.506266	Nean	1	20815680	20837417	4	22	21737	21000	12.0	48	0.727273	0.25	399
21	21090000	21140000	NA07000	0.887165	Nean	1	21098201	21116553	6	13	18352	18000	1.0	85	0.480769	0.011765	1418
21	21140000	21190000	NA07000	0.311599	Nean	2	21167465	21182959	2	19	15494	15000	9.0	26	0.618421	0.346154	3190
21	21150000	21200000	NA07000	0.311599	Nean	2	21167465	21182959	2	19	15494	15000	9.0	26	0.618421	0.346154	3190
21	21210000	21260000	NA07000	0.373496	Nean	1	21246361	21257524	2	14	11163	11000	4.0	16	0.485714	0.25	10640
21	21220000	21270000	NA07000	0.373496	Nean	1	21246361	21257524	2	14	11163	11000	4.0	16	0.485714	0.25	10640
21	21230000	21280000	NA07000	0.373496	Nean	1	21246361	21257524	2	14	11163	11000	4.0	16	0.485714	0.25	10640
21	21290000	21340000	NA07000	0.628283	Nean	1	21293859	21308551	11	29	14692	14000	7.0	39	0.393103	0.179487	495
21	21460000	21510000	NA07000	0.600664	Nean	1	21482858	21493173	4	24	10315	10000	9.0	29	0.766667	0.310345	1505
21	21460000	21510000	NA07000	0.600664	Nean	2	21482858	21493173	4	24	10315	10000	9.0	29	0.766667	0.310345	1505
21	21720000	21770000	NA07000	0.949091	Nean	2	21724015	21742922	8	36	18907	18000	6.0	59	0.569444	0.101695	275
21	21750000	21800000	NA07000	0.672823	Nean	2	21781915	21795214	13	16	13299	13000	3.0	23	0.58125	0.130435	6443
21	21760000	21810000	NA07000	0.672823	Nean	2	21781915	21795214	13	16	13299	13000	3.0	23	0.58125	0.130435	6443
21	21850000	21900000	NA07000	0.411806	Nean	1	21880933	21891113	2	10	10180	10000	5.0	17	0.71	0.294118	18516
21	21860000	21910000	NA07000	0.411806	Nean	1	21880933	21891113	2	10	10180	10000	5.0	17	0.71	0.294118	18516
21	21870000	21920000	NA07000	0.411806	Nean	1	21880933	21891113	2	10	10180	10000	5.0	17	0.71	0.294118	18516
21	21880000	21930000	NA07000	0.411806	Nean	1	21880933	21891113	2	10	10180	10000	5.0	17	0.71	0.294118	18516
21	22260000	22310000	NA07000	0.348118	Nean	2	22260452	22270748	5	14	10296	10000	5.0	26	0.339286	0.192308	8049
21	22400000	22450000	NA07000	0.727655	Nean	2	22428136	22441288	2	18	13152	13000	6.0	58	0.763889	0.103448	1902
21	22420000	22470000	NA07000	0.727655	Nean	2	22428136	22441288	2	18	13152	13000	6.0	58	0.763889	0.103448	1902
21	22470000	22520000	NA07000	0.675749	Nean	1	22479739	22492027	6	14	12288	12000	3.0	28	0.471429	0.107143	10313
21	22560000	22610000	NA07000	0.240297	Nean	1	22591756	22608321	3	18	16565	16000	11.0	25	0.783333	0.44	1211
21	22570000	22620000	NA07000	0.240297	Nean	1	22591756	22608321	3	18	16565	16000	11.0	25	0.783333	0.44	1211
21	22630000	22680000	NA07000	0.762444	Nean	1	22647715	22661235	2	22	13520	13000	5.0	27	0.722727	0.185185	2471
21	22640000	22690000	NA07000	0.762444	Nean	1	22647715	22661235	2	22	13520	13000	5.0	27	0.722727	0.185185	2471
21	22960000	23010000	NA07000	0.634652	Nean	2	22995619	23005827	2	11	10208	10000	3.0	23	0.536364	0.130435	26925
21	23010000	23060000	NA07000	0.805668	Nean	1	23046215	23058444	5	25	12229	12000	4.0	30	0.716	0.133333	988
21	23020000	23070000	NA07000	0.805668	Nean	1	23046215	23058444	5	25	12229	12000	4.0	30	0.716	0.133333	988
21	23100000	23150000	NA07000	0.68511	Nean	1	23100907	23114183	2	20	13276	13000	4.0	27	0.475	0.148148	2223
21	23300000	23350000	NA07000	0.731343	Nean	2	23316918	23332626	2	28	15708	15000	9.0	59	0.630357	0.152542	1072
21	23500000	23550000	NA07000	0.036038	Nean	1	23536325	23547963	3	10	11638	11000	6.0	13	0.46	0.461538	36906
21	23510000	23560000	NA07000	0.036038	Nean	1	23536325	23547963	3	10	11638	11000	6.0	13	0.46	0.461538	36906
21	23530000	23580000	NA07000	0.708547	Nean	2	23555234	23575009	3	15	19775	19000	3.0	29	0.52	0.103448	2539
21	23540000	23590000	NA07000	0.0	Nean	1	23542705	23568472	3	16	25767	25000	9.0	30	0.46875	0.3	139
21	23550000	23600000	NA07000	0.213287	Nean	1	23568472	23591297	2	14	22825	22000	5.0	23	0.325	0.217391	286
21	23560000	23610000	NA07000	0.213287	Nean	1	23568472	23591297	2	14	22825	22000	5.0	23	0.325	0.217391	286
21	23570000	23620000	NA07000	0.096459	Nean	1	23591297	23611276	2	22	19979	19000	10.0	28	0.327273	0.357143	819
21	23580000	23630000	NA07000	0.096459	Nean	1	23591297	23611276	2	22	19979	19000	10.0	28	0.327273	0.357143	819
21	23700000	23750000	NA07000	0.254565	Nean	2	23734623	23749072	2	15	14449	14000	6.0	22	0.443333	0.272727	6682
21	23710000	23760000	NA07000	0.254565	Nean	2	23734623	23749072	2	15	14449	14000	6.0	22	0.443333	0.272727	6682
21	23720000	23770000	NA07000	0.605769	Nean	2	23734623	23760477	3	17	25854	25000	6.0	48	0.417647	0.125	104
21	23730000	23780000	NA07000	0.605769	Nean	2	23734623	23760477	3	17	25854	25000	6.0	48	0.417647	0.125	104
21	23830000	23880000	NA07000	0.439024	Nean	2	23844415	23862634	2	23	18219	18000	10.0	33	0.632609	0.30303	164
21	23840000	23890000	NA07000	0.439024	Nean	2	23844415	23862634	2	23	18219	18000	10.0	33	0.632609	0.30303	164
21	23920000	23970000	NA07000	0.891811	Nean	2	23923643	23942443	3	11	18800	18000	2.0	78	0.372727	0.025641	2662
21	23970000	24020000	NA07000	0.423104	Nean	1	23988226	23999052	9	23	10826	10000	11.0	36	0.447826	0.305556	2796
21	23980000	24030000	NA07000	0.423104	Nean	1	23988226	23999052	9	23	10826	10000	11.0	36	0.447826	0.305556	2796
21	24130000	24180000	NA07000	0.882521	Nean	2	24155509	24174951	2	11	19442	19000	2.0	59	0.418182	0.033898	698
21	24490000	24540000	NA07000	0.25	Nean	2	24522708	24536409	9	35	13701	13000	11.0	54	0.28	0.203704	120
21	24670000	24720000	NA07000	0.688073	Nean	2	24675248	24694204	6	36	18956	18000	9.0	45	0.504167	0.2	218
21	24700000	24750000	NA07000	0.440716	Nean	2	24721563	24736924	2	15	15361	15000	5.0	22	0.61	0.227273	4917
21	24840000	24890000	NA07000	0.261598	Nean	1	24855009	24874515	2	20	19506	19000	10.0	32	0.62	0.3125	776
21	24850000	24900000	NA07000	0.261598	Nean	1	24855009	24874515	2	20	19506	19000	10.0	32	0.62	0.3125	776
21	25020000	25070000	NA07000	0.747405	Nean	1	25053918	25069439	21	33	15521	15000	10.0	43	0.633333	0.232558	289
21	25020000	25070000	NA07000	0.747405	Nean	2	25053918	25069439	21	33	15521	15000	10.0	43	0.633333	0.232558	289
21	25060000	25110000	NA07000	0.643642	Nean	1	25060366	25075849	13	28	15483	15000	8.0	45	0.635714	0.177778	637
21	25060000	25110000	NA07000	0.643642	Nean	2	25060366	25075849	13	28	15483	15000	8.0	45	0.635714	0.177778	637
21	25170000	25220000	NA07000	0.570198	Nean	1	25190747	25201750	4	17	11003	11000	5.0	32	0.438235	0.15625	3134
21	25330000	25380000	NA07000	0.603774	Nean	1	25331700	25347773	3	19	16073	16000	6.0	51	0.294737	0.117647	159
21	25400000	25450000	NA07000	0.951482	Nean	1	25415008	25432895	12	30	17887	17000	6.0	89	0.583333	0.067416	742
21	25410000	25460000	NA07000	0.951482	Nean	1	25415008	25432895	12	30	17887	17000	6.0	89	0.583333	0.067416	742
21	25430000	25480000	NA07000	0.639053	Nean	2	25433682	25449281	8	40	15599	15000	19.0	84	0.51	0.22619	169
21	25440000	25490000	NA07000	0.620641	Nean	1	25469700	25481823	3	10	12123	12000	5.0	39	0.565	0.128205	13391
21	25450000	25500000	NA07000	0.620641	Nean	1	25469700	25481823	3	10	12123	12000	5.0	39	0.565	0.128205	13391
21	25580000	25630000	NA07000	0.834949	Nean	2	25614157	25627946	9	20	13789	13000	2.0	34	0.3875	0.058824	3817
21	25770000	25820000	NA07000	1.0	Nean	2	25789878	25811458	3	26	21580	21000	2.0	53	0.507692	0.037736	172
21	25790000	25840000	NA07000	0.886337	Nean	2	25809938	25824497	3	16	14559	14000	1.0	20	0.6	0.05	7751
21	25800000	25850000	NA07000	0.886337	Nean	2	25809938	25824497	3	16	14559	14000	1.0	20	0.6	0.05	7751
21	26090000	26140000	NA07000	0.703621	Nean	1	26127468	26139990	3	19	12522	12000	6.0	49	0.497368	0.122449	5385
21	26100000	26150000	NA07000	0.703621	Nean	1	26127468	26139990	3	19	12522	12000	6.0	49	0.497368	0.122449	5385
21	26110000	26160000	NA07000	0.222256	Nean	2	26113745	26126349	4	18	12604	12000	8.0	25	0.344444	0.32	3307
21	26130000	26180000	NA07000	0.5	Nean	1	26137031	26162963	5	21	25932	25000	8.0	42	0.47619	0.190476	198
21	26280000	26330000	NA07000	0.744137	Nean	2	26311611	26323435	5	22	11824	11000	4.0	30	0.740909	0.133333	5202
21	26290000	26340000	NA07000	0.85049	Nean	2	26311611	26330355	6	27	18744	18000	5.0	41	0.733333	0.121951	408
21	26300000	26350000	NA07000	0.85049	Nean	2	26311611	26330355	6	27	18744	18000	5.0	41	0.733333	0.121951	408
21	26310000	26360000	NA07000	0.85049	Nean	2	26311611	26330355	6	27	18744	18000	5.0	41	0.733333	0.121951	408
21	26340000	26390000	NA07000	0.911832	Nean	1	26342883	26359304	2	11	16421	16000	2.0	52	0.722727	0.038462	2189
21	26360000	26410000	NA07000	0.414458	Nean	2	26386443	26409127	4	14	22684	22000	5.0	35	0.453571	0.142857	415
21	26390000	26440000	NA07000	0.295858	Nean	1	26411677	26434502	2	18	22825	22000	8.0	26	0.608333	0.307692	676
21	26400000	26450000	NA07000	0.239435	Nean	2	26409127	26421220	5	11	12093	12000	4.0	16	0.418182	0.25	8211
21	26420000	26470000	NA07000	0.154773	Nean	1	26434502	26447948	2	13	13446	13000	6.0	16	0.584615	0.375	14518
21	26430000	26480000	NA07000	0.154773	Nean	1	26434502	26447948	2	13	13446	13000	6.0	16	0.584615	0.375	14518
21	26460000	26510000	NA07000	0.577555	Nean	2	26479193	26490477	3	15	11284	11000	2.0	20	0.31	0.1	4081
21	26570000	26620000	NA07000	0.772732	Nean	1	26572005	26586560	4	10	14555	14000	1.0	15	0.69	0.066667	8985
21	26570000	26620000	NA07000	0.772732	Nean	2	26572005	26586560	4	10	14555	14000	1.0	15	0.69	0.066667	8985
21	26960000	27010000	NA07000	0.600155	Nean	1	26987652	27000085	2	15	12433	12000	4.0	26	0.8	0.153846	5157
21	26970000	27020000	NA07000	0.600155	Nean	1	26987652	27000085	2	15	12433	12000	4.0	26	0.8	0.153846	5157
21	27190000	27240000	NA07000	0.087944	Nean	2	27223748	27236649	2	11	12901	12000	5.0	15	0.3	0.333333	18489
21	27200000	27250000	NA07000	0.087944	Nean	2	27223748	27236649	2	11	12901	12000	5.0	15	0.3	0.333333	18489
21	27260000	27310000	NA07000	0.6	Nean	1	27272159	27294717	7	17	22558	22000	7.0	24	0.770588	0.291667	135
21	27270000	27320000	NA07000	0.6	Nean	1	27272159	27294717	7	17	22558	22000	7.0	24	0.770588	0.291667	135
21	27370000	27420000	NA07000	0.72216	Nean	1	27397823	27416583	2	10	18760	18000	2.0	20	0.805	0.1	889
21	27480000	27530000	NA07000	0.638536	Nean	1	27501808	27518752	2	19	16944	16000	4.0	24	0.657895	0.166667	6067
21	27480000	27530000	NA07000	0.442087	Nean	2	27494202	27515095	8	10	20893	20000	2.0	21	0.32	0.095238	1131
21	27490000	27540000	NA07000	0.638536	Nean	1	27501808	27518752	2	19	16944	16000	4.0	24	0.657895	0.166667	6067
21	27500000	27550000	NA07000	0.638536	Nean	1	27501808	27518752	2	19	16944	16000	4.0	24	0.657895	0.166667	6067
21	27590000	27640000	NA07000	0.809375	Nean	1	27594480	27613403	9	22	18923	18000	5.0	40	0.493182	0.125	2240
21	27600000	27650000	NA07000	0.60488	Nean	1	27600057	27613403	5	18	13346	13000	5.0	27	0.569444	0.185185	5697
21	27630000	27680000	NA07000	0.1197	Nean	1	27658158	27670489	4	13	12331	12000	7.0	16	0.619231	0.4375	14010
21	27690000	27740000	NA07000	0.911392	Nean	1	27715579	27735453	13	35	19874	19000	7.0	45	0.494286	0.155556	237
21	27700000	27750000	NA07000	0.911392	Nean	1	27715579	27735453	13	35	19874	19000	7.0	45	0.494286	0.155556	237
21	27790000	27840000	NA07000	0.332696	Nean	1	27795400	27806829	7	28	11429	11000	8.0	30	0.494643	0.266667	523
21	27940000	27990000	NA07000	0.242857	Nean	2	27967573	27984804	2	11	17231	17000	4.0	30	0.272727	0.133333	700
21	27970000	28020000	NA07000	0.601714	Nean	2	27984804	28000506	3	12	15702	15000	4.0	42	0.375	0.095238	8637
21	27990000	28040000	NA07000	0.644075	Nean	1	28027957	28039701	8	10	11744	11000	1.0	11	0.39	0.090909	36606
21	28000000	28050000	NA07000	0.631579	Nean	1	28027957	28046341	16	20	18384	18000	3.0	22	0.3825	0.136364	437
21	28090000	28140000	NA07000	0.769737	Nean	1	28093723	28109857	2	26	16134	16000	10.0	49	0.511538	0.204082	152
21	28430000	28480000	NA07000	1.0	Nean	1	28464041	28477401	4	12	13360	13000	0.0	27	0.545833	0.0	13347
21	28440000	28490000	NA07000	1.0	Nean	1	28464041	28477401	4	12	13360	13000	0.0	27	0.545833	0.0	13347
21	28450000	28500000	NA07000	1.0	Nean	1	28464041	28477401	4	12	13360	13000	0.0	27	0.545833	0.0	13347
21	28460000	28510000	NA07000	1.0	Nean	1	28464041	28477401	4	12	13360	13000	0.0	27	0.545833	0.0	13347
21	28460000	28510000	NA07000	0.415751	Nean	2	28470988	28487339	2	24	16351	16000	8.0	38	0.445833	0.210526	546
21	28470000	28520000	NA07000	0.415751	Nean	2	28470988	28487339	2	24	16351	16000	8.0	38	0.445833	0.210526	546
21	28480000	28530000	NA07000	0.267703	Nean	1	28511420	28525100	12	24	13680	13000	6.0	26	0.26875	0.230769	579
21	28550000	28600000	NA07000	0.349112	Nean	1	28554457	28570021	5	37	15564	15000	17.0	47	0.621622	0.361702	169
21	28610000	28660000	NA07000	0.034288	Nean	2	28630929	28647859	3	18	16930	16000	10.0	22	0.316667	0.454545	2479
21	28620000	28670000	NA07000	0.034288	Nean	2	28630929	28647859	3	18	16930	16000	10.0	22	0.316667	0.454545	2479
21	28630000	28680000	NA07000	0.034288	Nean	2	28630929	28647859	3	18	16930	16000	10.0	22	0.316667	0.454545	2479
21	28650000	28700000	NA07000	0.797101	Nean	1	28681196	28697929	2	28	16733	16000	2.0	33	0.792857	0.060606	552
21	28690000	28740000	NA07000	0.945289	Nean	1	28697929	28712418	3	31	14489	14000	2.0	35	0.779032	0.057143	329
21	28810000	28860000	NA07000	0.255824	Nean	2	28830541	28847265	3	19	16724	16000	6.0	25	0.405263	0.24	2404
21	28870000	28920000	NA07000	0.565978	Nean	2	28891158	28903979	4	17	12821	12000	3.0	18	0.479412	0.166667	12004
21	28880000	28930000	NA07000	0.938985	Nean	1	28910612	28929197	4	19	18585	18000	1.0	22	0.510526	0.045455	1557
21	28930000	28980000	NA07000	0.347584	Nean	2	28938532	28952731	5	23	14199	14000	8.0	28	0.397826	0.285714	538
21	29260000	29310000	NA07000	0.842593	Nean	1	29262755	29280544	8	39	17789	17000	5.0	40	0.639744	0.125	216
21	29260000	29310000	NA07000	0.842593	Nean	2	29262755	29280544	8	39	17789	17000	5.0	40	0.639744	0.125	216
21	29320000	29370000	NA07000	0.908654	Nean	1	29350300	29369964	3	21	19664	19000	2.0	25	0.616667	0.08	1040
21	29330000	29380000	NA07000	0.908654	Nean	1	29350300	29369964	3	21	19664	19000	2.0	25	0.616667	0.08	1040
21	29340000	29390000	NA07000	0.908654	Nean	1	29350300	29369964	3	21	19664	19000	2.0	25	0.616667	0.08	1040
21	29350000	29400000	NA07000	0.908654	Nean	1	29350300	29369964	3	21	19664	19000	2.0	25	0.616667	0.08	1040
21	29500000	29550000	NA07000	0.625	Nean	2	29526848	29547712	2	32	20864	20000	7.0	68	0.704688	0.102941	352
21	29560000	29610000	NA07000	0.128042	Nean	2	29578005	29594781	4	28	16776	16000	17.0	33	0.548214	0.515152	945
21	29610000	29660000	NA07000	1.0	Nean	1	29637659	29655818	3	11	18159	18000	0.0	34	0.409091	0.0	401
21	29620000	29670000	NA07000	1.0	Nean	1	29637659	29655818	3	11	18159	18000	0.0	34	0.409091	0.0	401
21	29630000	29680000	NA07000	1.0	Nean	1	29637659	29655818	3	11	18159	18000	0.0	34	0.409091	0.0	401
21	30260000	30310000	NA07000	0.211907	Nean	1	30268558	30280016	7	13	11458	11000	7.0	14	0.807692	0.5	6635
21	30260000	30310000	NA07000	0.211907	Nean	2	30268558	30280016	7	13	11458	11000	7.0	14	0.807692	0.5	6635
21	30290000	30340000	NA07000	0.815677	Nean	2	30312564	30327252	7	19	14688	14000	2.0	24	0.452632	0.083333	5626
21	30440000	30490000	NA07000	0.307087	Nean	1	30466550	30487818	2	14	21268	21000	5.0	28	0.475	0.178571	127
21	30450000	30500000	NA07000	0.307087	Nean	1	30466550	30487818	2	14	21268	21000	5.0	28	0.475	0.178571	127
21	30460000	30510000	NA07000	0.307087	Nean	1	30466550	30487818	2	14	21268	21000	5.0	28	0.475	0.178571	127
21	30490000	30540000	NA07000	0.639604	Nean	2	30496141	30511302	5	20	15161	15000	5.0	30	0.4775	0.166667	1010
21	30520000	30570000	NA07000	0.75	Nean	2	30543799	30556897	2	32	13098	13000	11.5	47	0.68125	0.244681	236
21	30550000	30600000	NA07000	0.612474	Nean	2	30556897	30570590	2	27	13693	13000	14.0	43	0.788889	0.325581	978
21	30720000	30770000	NA07000	0.19084	Nean	1	30732728	30754468	9	27	21740	21000	11.0	40	0.372222	0.275	131
21	30730000	30780000	NA07000	0.19084	Nean	1	30732728	30754468	9	27	21740	21000	11.0	40	0.372222	0.275	131
21	30930000	30980000	NA07000	0.163811	Nean	1	30964661	30977416	5	19	12755	12000	10.0	27	0.286842	0.37037	2393
21	31110000	31160000	NA07000	0.327473	Nean	2	31138788	31153686	8	23	14898	14000	11.0	28	0.645652	0.392857	4266
21	31210000	31260000	NA07000	0.953488	Nean	1	31210856	31224330	2	28	13474	13000	1.0	32	0.389286	0.03125	344
